site,MeanTemp,Precip,PrecipSeasonality,MeanDiurnalRange,Isothermality,TempSeasonality,TempAnnualRange,NDVImax,NDVIsum,EVImax,NDWImin,SWIRaug,BulkDens,pH,CStock,CDensity,Sand,Silt,Clay,Permafrost,Type,2022 list,Our List,ADDED,edited,Site_ID,Latitude,Longitude,Country,Contact,Contact_Email,Data_Availability,Reference,Reference_Short,Additional_Information,Anemometer,Gas_Analyser,Power,Ecosystem,GHG,Complementary_Measurements,Start_CO2,End_CO2,Start_CH4,End_CH4,Start_N2O,End_N2O,Season_Activity,Terrestrial,Aquatic,ignore,active,methane,Ext_Type,State,Population,x,y,pc1,pc2,pc3,pc4
Asbest,2.27916669845581,500,55.7446517944336,9.30833339691162,22.1100559234619,1194.11706542969,42.0999984741211,0.0972499996423721,0.129986792802811,4.31742000579834,0.671109974384308,0.391039997339249,1.32602500915527,6.19500017166138,265,105.425003051758,30.2000007629395,40.6749992370605,29.3250007629395,9.54209099290892e-6,NA,NA,NA,NA,NA,NA,57.023043,61.458047,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sverdlovsk,81248,3233931.28454422,-1758948.65738298,-0.927203663504763,0.962922941228411,-1.28029200283193,3.45442709274546
Asino,0.541666626930237,470,45.8429832458496,10.5,22.1052627563477,1351.58630371094,47.5,0.116630002856255,-0.00764705054461956,3.63459992408752,0.636260032653809,0.413839995861053,1.2607250213623,6.68249988555908,182,278.575012207031,28.2999992370605,38.1500015258789,33.7000007629395,0.0273678246885538,NA,NA,NA,NA,NA,NA,56.993122,86.162689,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Tomsk,27070,3676597.02573035,-246604.170868951,0.238860697758866,1.3608121858032,-1.0436586804339,3.9026971626773
"Athabasca, poor fen",-0.220833212137222,503,65.3671112060547,12.0416669845581,25.3508777618408,1242.07568359375,47.5,0.0606900006532669,0.38774237036705,5.70965003967285,0.754059970378876,0.454549998044968,1.31442499160767,6.02750015258789,218,134.399993896484,50.3250007629395,28.7749996185303,21.25,0.0925193950533867,EC_Tower,NA,"Athabasca, poor fen",No,no,,55.5375,-112.335,Canada,Lawrence Flanagan,larry.flanagan@uleth.ca,NA,"Adkinson, A. C., Syed, K. H., & Flanagan, L. B. (2011). Contrasting responses of growing season ecosystem CO2 exchange to variation in temperature and water table depth in two peatlands in northern Alberta, Canada. J. Geophys. Res.-Biogeo., 116, 17. doi:10.1029/2010jg001512","Adkinson et al. (2011), https://doi.org/10.1029/2010jg001512",NA,CSAT-3,LI-7500,NA,wetland,CO2,NA,2004,2006,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3567642.77359351,1465743.50435549,-2.42712205761768,0.844481267983219,-2.06759725593594,0.262836601375909
"Athabasca, rich fen",1.48749995231628,494,66.4788360595703,11.6416664123535,26.8241176605225,1149.13830566406,43.4000015258789,0.0377699993550777,0.183945834636688,4.94562005996704,0.794439971446991,0.418500006198883,1.35792505741119,6.21750020980835,223,116.449996948242,46.7000007629395,29.8999996185303,23.0499992370605,0,EC_Tower,NA,"Athabasca, rich fen",No,no,,54.47,-113.32,Canada,Lawrence Flanagan,larry.flanagan@uleth.ca,NA,"Adkinson, A. C., Syed, K. H., & Flanagan, L. B. (2011). Contrasting responses of growing season ecosystem CO2 exchange to variation in temperature and water table depth in two peatlands in northern Alberta, Canada. J. Geophys. Res.-Biogeo., 116, 17. doi:10.1029/2010jg001512","Adkinson et al. (2011), https://doi.org/10.1029/2010jg001512",NA,CSAT-3,LI-7500,NA,wetland,CO2,NA,2004,2006,NA,NA,NA,NA,Summer,TRUE,FALSE,no,inactive,nonmethane,NA,NA,NA,-3658616.01106423,1577163.18054859,-2.39256326500022,0.843552540299228,-2.39147641582478,1.33957369388757
Atka,4.52083349227905,1145,29.8360843658447,4.10833311080933,29.7705326080322,347.847015380859,13.8000001907349,0.0701899975538254,0.315066039562225,5.51321983337402,0.776260018348694,0.541649997234344,0.705200016498566,5.66750001907349,662,479.850006103516,53.9500007629395,34.9249992370605,11.3249998092651,0,NA,NA,NA,NA,NA,NA,52.19649,-174.200489,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Alaska,61,-430182.652759825,4235428.8486012,-4.31743444445863,-4.73060909849372,2.34302451266325,2.19320742665156
Atqasuk,-10.6499996185303,133,75.8871459960938,7.18333339691162,16.6280860900879,1370.29028320312,43.2000007629395,0.0827500000596046,0.259248852729797,2.23724007606506,0.568509995937347,0.271760016679764,1.06235003471375,5.8600001335144,812,496.799987792969,62.5250015258789,24.5499992370605,13.6750001907349,1,EC_Tower,Atqasuk,Atqasuk,No,no,US-Atq,70.4696,-157.4089,USA,"Walter Oechel, Donatella Zona","woechel@mail.sdsu.edu, dzona@mail.sdsu.edu",https://ameriflux.lbl.gov/data/download-data/?request=policy:LEGACY;site_id:US-Atq,"Zona, D., Gioli, B., Commane, R., Lindaas, J., Wofsy, S. C., Miller, C. E., Dinardo, S. J., Dengel, S., Sweeney, C., Karion, A., Chang, R. Y. W., Henderson, J. M., Murphy, P. C., Goodrich, J. P., Moreaux, V., Liljedahl, A., Watts, J. D., Kimball, J. S., Lipson, D. A., and Oechel, W. C.: Cold season emissions dominate the Arctic tundra methane budget, Proc. Natl. Acad. Sci. USA, 113, 40-45, 2016.","Zona et al. (2016), https://doi.org/10.1073/pnas.1516017113",http://ameriflux.lbl.gov/sites/siteinfo/US-Atq,"Gill R3, CSAT-3, Metek (custom heating) after 2013","LI-7500 (2004-2008), LI-7200 (2011-2013), LGR FGGA-24EP (2013-2016)",grid power,"tundra, wetland","CO2,CH4","net radiation, PAR, temperature, humidity, pressure, precipitation",2004,2024,2013,NA,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,-822847.139743968,1977629.0921808,2.40831839910935,-1.91956961737505,0.122223336226092,-1.65799013288983
Attawapiskat,-1.99166667461395,568,52.6401634216309,11.3166666030884,22.678689956665,1362.30395507812,49.9000015258789,0.0391199998557568,0.135327279567719,4.50249004364014,0.810660004615784,0.452690005302429,1.17542505264282,6.09999990463257,1327,319.950012207031,36.2999992370605,36.0999984741211,27.7000007629395,0.231593042612076,NA,NA,NA,NA,NA,NA,52.916627,-82.433325,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Ontario,1802,-4134010.65942185,-549147.703170676,-1.00051573424958,1.64500089695786,1.15217507633916,1.29596125274051
Attawapiskat River Bog,-1.96249973773956,626,44.6743698120117,11.875,23.1481475830078,1403.47473144531,51.3000030517578,0.0694300010800362,0.367788732051849,4.08538007736206,0.665160000324249,0.365109980106354,0.954525053501129,5.23999977111816,1369,350.100006103516,47.6500015258789,28.3250007629395,24.4750003814697,0.111871622502804,EC_Tower,Attawapiskat River Bog,Attawapiskat River Bog,No,yes,CA-ARB,52.695,-83.9452,Canada,"Elyn Humphreys, Aaron Todd","elyn.humphreys@carleton.ca, aaron.todd@ontario.ca",https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-ARB,"Humphreys, E. R., Charron, C., Brown, M., & Jones, R. (2014). Two Bogs in the Canadian Hudson Bay Lowlands and a Temperate Bog Reveal Similar Annual Net Ecosystem Exchange of CO2. Arctic, Antarctic, and Alpine Research, 46(1), 103-113. doi:10.1657/1938-4246.46.1.103","Humphreys et al. (2014), https://doi.org/10.1657/1938-4246.46.1.103",https://ameriflux.lbl.gov/sites/siteinfo/CA-ARB,Gill HS-50,LI-7200,solar,wetland,"CO2,CH4",NA,2010,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,no,active,methane,NA,NA,NA,-4173615.57121426,-442700.991741474,-1.21264025998749,-0.0510472847264593,1.52885684313682,-0.916084131501771
Attawapiskat River Fen,-1.96666646003723,620,45.1021270751953,11.8833332061768,23.1193256378174,1404.08544921875,51.4000015258789,0.0568500012159348,0.356344193220139,4.6274299621582,0.745999991893768,0.383240014314651,0.929974973201752,5.23000001907349,1233,347.75,50.4249992370605,28.2250003814697,21.8999996185303,0.155951246619225,EC_Tower,Attawapiskat River Fen,Attawapiskat River Fen,No,yes,CA-ARF,52.7008,-83.955,Canada,"Elyn Humphreys, Aaron Todd","elyn.humphreys@carleton.ca, aaron.todd@ontario.ca",https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-ARF,NA,NA,https://ameriflux.lbl.gov/sites/siteinfo/CA-ARF,NA,NA,NA,wetland,"CO2,CH4",NA,2010,2024,NA,NA,NA,NA,Summer,TRUE,FALSE,no,active,methane,NA,NA,NA,-4172995.83715221,-441913.479549971,-1.59261967614562,-0.00195197782474486,1.41424417873223,-1.24601601718292
Avachinsky Volcano Field Station,-2.62083315849304,1080,26.3985900878906,8.09166622161865,24.8210639953613,922.10595703125,32.5999984741211,0.0809800028800964,0.285954624414444,2.72527003288269,0.70429003238678,0.449669986963272,1.13355004787445,5.77500009536743,250,154.175003051758,53.2000007629395,37.25,10.25,0.00638035545125604,NA,NA,NA,NA,NA,NA,53.25,158.733333,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Research_Station,NA,NA,1498068.16793847,3848960.9750524,-2.55875555220082,-2.77533754572706,-0.759746874354244,0.877057843294886
Ayan,-2.79583334922791,814,71.4187622070312,7.29166698455811,18.6487636566162,1173.65295410156,39.0999984741211,0.0548200011253357,0.291077435016632,4.23736000061035,0.788689970970154,0.370389997959137,1.23447501659393,5.5149998664856,394,269.075012207031,47.25,35.2750015258789,17.5499992370605,0.0076145981438458,NA,NA,NA,NA,NA,NA,56.454241,138.167331,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Khabarovsk,1286,2500048.84042807,2792945.88199639,-1.60566828526757,-0.811772884924271,-0.405591610029849,0.394255040321368
Bagdarin,-5.52500009536743,379,114.971031188965,16.3833332061768,27.7213764190674,1605.72912597656,59.1000022888184,0.059409998357296,-0.0349413193762302,4.93381977081299,0.819010019302368,0.480980008840561,1.34477508068085,6.79500007629395,325,224.774993896484,42.2999992370605,37.5999984741211,20.4500007629395,0.955542743206024,NA,NA,NA,NA,NA,NA,54.433304,113.600032,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Buryat,4676,3654878.89176333,1596779.75631725,0.367425883957816,4.10791739493537,-2.78779262522428,0.605022373545472
Bakal,1.23333334922791,593,44.5806579589844,9.33333301544189,23.3333339691162,1140.80981445312,40,0.0825000032782555,0.0918488129973412,4.61609983444214,0.734539985656738,0.489199995994568,1.30320000648499,5.87249994277954,250,169.100006103516,34.375,42.7249984741211,23.7000007629395,0,NA,NA,NA,NA,NA,NA,54.945883,58.795884,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chelyabinsk,26559,3359162.39885095,-2034710.899211,-1.76114572171695,0.497775053311471,-0.748643048292281,2.93088487371519
Baker Lake,-11.5791664123535,278,61.3458404541016,7.84166669845581,15.0223503112793,1627.30737304688,52.1999969482422,0.152459993958473,0.154080659151077,1.81036996841431,0.486299991607666,0.280330002307892,1.13057494163513,6.12750005722046,460,266.075012207031,48.1749992370605,36.6749992370605,15.5,1,NA,NA,NA,NA,NA,NA,64.31699,-96.016656,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Nunavut,1584,-2820693.40122252,297295.887787536,3.46035476044007,-0.700514129656332,-0.798321210851865,-0.052594934441105
Barrow,-11.8708333969116,107,84.1999893188477,6.00833320617676,15.525408744812,1266.47045898438,38.7000007629395,0.088919997215271,0.352324932813644,2.33015012741089,0.668079972267151,0.369489997625351,0.824674963951111,6.05499982833862,897,585.099975585938,49.1749992370605,32.125,19.25,1,EC_Tower,Barrow,Barrow,No,yes,US-Brw,71.3225,-156.6259,USA,"Walter Oechel, Donatella Zona","woechel@mail.sdsu.edu, dzona@mail.sdsu.edu",https://ameriflux.lbl.gov/data/download-data/?request=policy:LEGACY;site_id:US-Brw,"Kwon, H.-J., Oechel, W. C., Zulueta, R. C., and Hastings, S. J.: Effects of climate variability on carbon sequestration among adjacent wet sedge tundra and moist tussock tundra ecosystems, J. Geophys. Res.-Biogeo., 111, 2006.","Kwon et al. (2016), https://doi.org/10.1029/2005jg000036",http://ameriflux.lbl.gov/sites/siteinfo/US-Brw,NA,NA,NA,tundra,"CO2,CH4",NA,1998,2024,NA,NA,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,-812030.528355731,1878821.52792295,2.5384456270137,-0.997220514674594,2.17288261856757,-0.173814183265408
Barrow-BEO,-11.9708337783813,109,84.3063583374023,6.09166622161865,15.2291660308838,1306.93505859375,40,0.0979800000786781,0.288321226835251,2.31783008575439,0.644580006599426,0.364300012588501,0.560974955558777,6.22249984741211,774,629.150024414062,49.0750007629395,31.3500003814697,20.0249996185303,1,EC_Tower,Barrow-BEO,Barrow-BEO,No,yes,US-Beo,71.281,-156.6259,USA,"Walter Oechel, Donatella Zona","woechel@mail.sdsu.edu, dzona@mail.sdsu.edu",https://ameriflux.lbl.gov/data/download-data/?request=policy:LEGACY;site_id:US-Beo,"Vaughn, L. J. S., Conrad, M. E., Bill, M., and Torn, M. S.: Isotopic insights into methane production, oxidation, and emissions in Arctic polygon tundra, Glob. Change Biol., 22, 3487-3502, 2016.","Vaughn et al. (2016), https://doi.org/10.1111/gcb.13281",http://ameriflux.lbl.gov/sites/siteinfo/US-Beo,NA,NA,NA,tundra,"CO2,CH4",NA,2000,2024,2000,NA,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,-813865.991755437,1883068.29947729,3.06082810047176,-1.12437926521313,2.63168189845288,-0.0515879437866967
Barrow-BES,-12.0124998092651,109,84.6239318847656,6.09166669845581,15.1533994674683,1316.12231445312,40.2000007629395,0.0996700003743172,0.280590623617172,2.30155992507935,0.633840024471283,0.346029996871948,0.582724988460541,6.1100001335144,825,616.974975585938,49.5999984741211,32.5499992370605,18.6749992370605,1,EC_Tower,Barrow-BES,Barrow-BES,No,no,US-Bes,71.2809,-156.5965,USA,"Walter Oechel, Donatella Zona","woechel@mail.sdsu.edu, dzona@mail.sdsu.edu",https://ameriflux.lbl.gov/data/download-data/?request=policy:LEGACY;site_id:US-Bes,"Zona, D., Gioli, B., Commane, R., Lindaas, J., Wofsy, S. C., Miller, C. E., Dinardo, S. J., Dengel, S., Sweeney, C., Karion, A., Chang, R. Y. W., Henderson, J. M., Murphy, P. C., Goodrich, J. P., Moreaux, V., Liljedahl, A., Watts, J. D., Kimball, J. S., Lipson, D. A., and Oechel, W. C.: Cold season emissions dominate the Arctic tundra methane budget, Proc. Natl. Acad. Sci. USA, 113, 40-45, 2016.","Zona et al. (2016), https://doi.org/10.1073/pnas.1516017113",http://ameriflux.lbl.gov/sites/siteinfo/US-Bes,"Gill WindMaster Pro, CSAT-3 (after 2013)","LI-7500 (2005-2013), LGR FGGA-24EP (2013-2016)",grid power,tundra,"CO2,CH4","net radiation, PAR, temperature, humidity, pressure, precipitation",2005,2024,2013,NA,NA,NA,All year,TRUE,FALSE,no,active,methane,NA,NA,NA,-814836.565687217,1882660.66664063,3.10498231593559,-1.20716770101173,2.61567621267893,-0.200768294747186
Batagay,-14.5458335876465,198,70.8076934814453,11.9916667938232,17.0336170196533,2302.25927734375,70.4000015258789,0.0911900028586388,0.0261446554213762,1.68757998943329,0.421590000391006,0.192770004272461,1.40512502193451,6.78499984741211,446,293.674987792969,34.7750015258789,50.7750015258789,14.8000001907349,1,NA,NA,NA,NA,NA,NA,67.655985,134.635027,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Sakha (Yakutia),4266,1748913.52745687,1726773.17139244,4.68644048635719,2.96060394440056,-1.38705624080124,0.0720611699192966
"Bayelva, Spitsbergen",-6.18333339691162,419,28.6274013519287,5.80000019073486,23.0158729553223,725.196960449219,25.2000007629395,0.133019998669624,0.0201836191117764,0.809769988059998,0.320179998874664,0.137620002031326,1.07972502708435,6.76249980926514,415,288.625,54.5250015258789,34.2249984741211,11.8000001907349,1,EC_Tower,NA,"Bayelva, Spitsbergen",No,no,NO-Blv,78.9216,11.8311,Norway,Julia Boike,julia.boike@awi.de,NA,"Boike, J., Juszak, I., Lange, S., Chadburn, S., Burke, E., Overduin, P. P., Roth, K., Ippisch, O., Bornemann, N., Stern, L., Gouttevin, I., Hauber, E., and Westermann, S.: A 20-year record (1998?2017) of permafrost, active layer and meteorological conditions at a high Arctic permafrost research site (Bayelva, Spitsbergen), Earth Syst. Sci. Data, 10, 355-390, 2018.","Boike et al. (2018), https://doi.org/10.5194/essd-10-355-2018",https://doi.pangaea.de/10.1594/PANGAEA.809507;  http://www.europe-fluxdata.eu/home/site-details?id=519;  http://sites.fluxdata.org/NO-Blv/,CSAT-3,LI-7500,"12V, solar, 220V","tundra, barren",CO2,"net radiation, humidity, pressure, precipitation, snow depth",2008,2024,NA,NA,NA,NA,All year,TRUE,FALSE,no,active,nonmethane,NA,NA,NA,247531.113772803,-1181660.03357255,2.39346323144483,-4.66329849333624,-1.23976761161552,2.32688580845113
Belomorsk,1.54999995231628,498,39.518970489502,7.26666641235352,21.6915416717529,931.635925292969,33.5,0.0599600002169609,0.169186100363731,4.3135199546814,0.742990016937256,0.398809999227524,1.14347493648529,5.40500020980835,534,430.375,53.8250007629395,37.0250015258789,9.52499961853027,3.32032766891643e-4,NA,NA,NA,NA,NA,NA,64.52522,34.765826,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Karelia,12165,1603795.3851695,-2310498.54455643,-1.85424979194066,-2.3912287187832,0.610503178052411,0.625972622952096
Berens River,0.379166722297668,477,50.3584136962891,10.2750005722046,21.6315784454346,1373.36096191406,47.5,0.0569700002670288,0.0987592339515686,3.72535991668701,0.624890029430389,0.312359988689423,1.39950001239777,5.8600001335144,1495,152.649993896484,39.6500015258789,29.0499992370605,31.9750003814697,0,NA,NA,NA,NA,NA,NA,52.366557,-97.033313,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Manitoba,892,-4204785.39164593,518764.515440091,-0.566282254928474,0.63396807471321,-0.341641064802865,1.36882037617602
Berezniki,1.11666667461395,711,29.2668190002441,8.11666679382324,19.0980396270752,1246.326171875,42.5,0.0937300026416779,0.0616907328367233,3.86703991889954,0.662429988384247,0.429729998111725,1.31935000419617,6.09499979019165,299,215,41.0750007629395,40.125,19.25,0,NA,NA,NA,NA,NA,NA,59.420002,56.759987,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Perm',167748,2844192.32113038,-1864025.41602046,-0.975252676590063,-0.754249282374027,-0.783789411357206,2.28030993495352
Beringovskiy,-4.88333320617676,559,38.8593597412109,5.66666650772095,17.1198387145996,1017.46862792969,33.0999984741211,0.098180003464222,0.182296648621559,2.80176997184753,0.685589969158173,0.396970003843307,0.906374990940094,6.32999992370605,724,320.325012207031,52.4249992370605,35.875,11.7250003814697,0.210985362529755,NA,NA,NA,NA,NA,NA,63.065465,179.306667,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chukchi Autonomous Okrug,1861,36053.1308626235,2979219.80820905,0.175972688512706,-2.78769987505024,0.955917716856387,1.16805850508415
Bethel,-0.870833337306976,418,61.1970672607422,7.90833330154419,22.3399238586426,1060.46179199219,35.4000015258789,0.0812499970197678,0.347945511341095,3.65029001235962,0.61981999874115,0.354620009660721,1.14472496509552,5.80749988555908,1006,621.625,35.1749992370605,51.875,13.1750001907349,0.66689121723175,EC_Tower,NA,NA,No,no,,61.0902,-162.0153,USA,NA,NA,NA,"Fan, S. M., Wofsy, S. C., Bakwin, P. S., Jacob, D. J., Anderson, S. M., Kebabian, P. L., McManus, J. B., Kolb, C. E., and Fitzjarrald, D. R. (1992), Micrometeorological measurements of CH4 and CO2 exchange between the atmosphere and subarctic tundra, J. Geophys. Res., 97( D15), 16627? 16643, https://doi.org/10.1029/91JD02531","Fan et al. (1992), https://doi.org/10.1029/91JD02531",NA,NA,FID,diesel generator,tundra,"CO2,CH4",NA,1988,1988,1988,1988,NA,NA,Summer,TRUE,FALSE,no,inactive,methane,NA,NA,NA,-990144.851544551,3050123.65807061,0.173268861667363,-0.553304408726372,2.67455639019226,1.76357576294151
Bezhetsk,3.71666669845581,570,38.1151885986328,8.46666622161865,23.0072460174561,1009.58660888672,36.7999992370605,0.0570200011134148,0.167527139186859,5.06469011306763,0.797800004482269,0.486599981784821,1.24082493782043,6.08500003814697,466,218.574996948242,35.2000007629395,40.4249992370605,24.7999992370605,0,NA,NA,NA,NA,NA,NA,57.764729,36.689998,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Tver',34736,2147431.24449494,-2882049.88585206,-2.33574307423733,0.172224437965856,0.0940652899203268,3.0741943297435
Big Beaver House,-1.49583327770233,664,49.2195701599121,10.625,21.7725410461426,1383.91809082031,48.8000030517578,0.0362000018358231,0.397245109081268,4.96758985519409,0.764069974422455,0.312059998512268,1.21707499027252,5.18499994277954,872,169.324996948242,42.8250007629395,30.4750003814697,26.7000007629395,4.01522702304646e-4,NA,NA,NA,NA,NA,NA,52.949984,-89.883284,Canada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Ontario,10,-4166299.62843703,-8487.0910945734,-2.14875026526255,0.59701731217179,0.0254337566536934,-0.273263802389759
Bilibino,-14.1125001907349,214,55.6812934875488,10.0416669845581,19.236909866333,1685.82067871094,52.2000007629395,0.0883700028061867,0.259693413972855,2.73287010192871,0.629390001296997,0.352609992027283,1.29135000705719,6.08500003814697,411,377.899993896484,42.625,43.6749992370605,14.25,1,NA,NA,NA,NA,NA,NA,68.050406,166.333299,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Populated_Place,Chukchi Autonomous Okrug,5757,570198.718518119,2344971.14242544,2.15524073496145,0.967389678563764,-0.149204733189784,-0.136936598700373
